nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital,net_profit
0,9562.520662515642,0.0,0.0,1.0,0.0,100.0,0.0
0,9570.887472923872,0.0,0.0,1.0,0.0,100.0,0.0
0,9579.101448343616,0.0,0.0,1.0,0.0,100.0,0.0
0,9587.165108195168,0.0,0.0,1.0,0.0,100.0,0.0
0,9595.080940735483,0.0,0.0,1.0,0.0,100.0,0.0
0,9602.85140303165,0.0,0.0,1.0,0.0,100.0,0.0
0,9610.47892095488,0.0,0.0,1.0,0.0,100.0,0.0
0,9617.965889193742,0.0,0.0,1.0,0.0,100.0,0.0
0,9625.31467128622,0.0,0.0,1.0,0.0,100.0,0.0
0,9632.527599669393,0.0,0.0,1.0,0.0,100.0,0.0
0,9639.606975745999,0.0,0.0,1.0,0.0,100.0,0.0
0,9646.555069967219,0.0,0.0,1.0,0.0,100.0,0.0
0,9653.374121930736,0.0,0.0,1.0,0.0,100.0,0.0
0,9660.066340493424,0.0,0.0,1.0,0.0,100.0,0.0
0,9666.633903897835,0.0,0.0,1.0,0.0,100.0,0.0
0,9673.078959911814,0.0,0.0,1.0,0.0,100.0,0.0
0,9679.403625980676,0.0,0.0,1.0,0.0,100.0,0.0
0,9685.609989390983,0.0,0.0,1.0,0.0,100.0,0.0
0,9691.700107445626,0.0,0.0,1.0,0.0,100.0,0.0
0,9697.676007649208,0.0,0.0,1.0,0.0,100.0,0.0
0,9703.539687903529,0.0,0.0,1.0,0.0,100.0,0.0
0,9709.293116712166,0.0,0.0,1.0,0.0,100.0,0.0
0,9714.938233393937,0.0,0.0,1.0,0.0,100.0,0.0
0,9720.476948304498,0.0,0.0,1.0,0.0,100.0,0.0
0,9725.911143065554,0.0,0.0,1.0,0.0,100.0,0.0
0,9731.24267080125,0.0,0.0,1.0,0.0,100.0,0.0
0,9736.473356381228,0.0,0.0,1.0,0.0,100.0,0.0
0,9741.604996669808,0.0,0.0,1.0,0.0,100.0,0.0
0,9746.639360780917,0.0,0.0,1.0,0.0,100.0,0.0
0,9751.578190338287,0.0,0.0,1.0,0.0,100.0,0.0
0,9756.423199740486,0.0,0.0,1.0,0.0,100.0,0.0
0,9761.176076430444,0.0,0.0,1.0,0.0,100.0,0.0
0,9765.838481168888,0.0,0.0,1.0,0.0,100.0,0.0
0,9770.41204831171,0.0,0.0,1.0,0.0,100.0,0.0
0,9774.898386090355,0.0,0.0,1.0,0.0,100.0,0.0
0,9779.299076895375,0.0,0.0,1.0,0.0,100.0,0.0
0,9783.61567756255,0.0,0.0,1.0,0.0,100.0,0.0
0,9787.849719661304,0.0,0.0,1.0,0.0,100.0,0.0
0,9792.00270978518,0.0,0.0,1.0,0.0,100.0,0.0
0,9796.076129844001,0.0,0.0,1.0,0.0,100.0,0.0
0,9800.071437357488,0.0,0.0,1.0,0.0,100.0,0.0
0,9803.99006575002,0.0,0.0,1.0,0.0,100.0,0.0
0,9807.83342464636,0.0,0.0,1.0,0.0,100.0,0.0
0,9811.602900168078,0.0,0.0,1.0,0.0,100.0,0.0
0,9815.299855230265,0.0,0.0,1.0,0.0,100.0,0.0
0,9818.925629838704,0.0,0.0,1.0,0.0,100.0,0.0
0,9822.481541386873,0.0,0.0,1.0,0.0,100.0,0.0
0,9825.968884952836,0.0,0.0,1.0,0.0,100.0,0.0
0,9829.388933595765,0.0,0.0,1.0,0.0,100.0,0.0
0,9832.742938651889,0.0,0.0,1.0,0.0,100.0,0.0
0,9836.032130029716,0.0,0.0,1.0,0.0,100.0,0.0
0,9839.257716504351,0.0,0.0,1.0,0.0,100.0,0.0
0,9842.420886010861,0.0,0.0,1.0,0.0,100.0,0.0
0,9845.522805936314,0.0,0.0,1.0,0.0,100.0,0.0
0,9848.564623410619,0.0,0.0,1.0,0.0,100.0,0.0
0,9851.547465595839,0.0,0.0,1.0,0.0,100.0,0.0
0,9854.472439973977,0.0,0.0,1.0,0.0,100.0,0.0
0,9857.340634633048,0.0,0.0,1.0,0.0,100.0,0.0
0,9860.153118551325,0.0,0.0,1.0,0.0,100.0,0.0
0,9862.9109418798,0.0,0.0,1.0,0.0,100.0,0.0
0,9865.61513622249,0.0,0.0,1.0,0.0,100.0,0.0
0,9868.26671491483,0.0,0.0,1.0,0.0,100.0,0.0
0,9870.866673299715,0.0,0.0,1.0,0.0,100.0,0.0
0,9873.415989001605,0.0,0.0,1.0,0.0,100.0,0.0
0,9875.915622197886,0.0,0.0,1.0,0.0,100.0,0.0
0,9878.366515888303,0.0,0.0,1.0,0.0,100.0,0.0
0,9880.769596161625,0.0,0.0,1.0,0.0,100.0,0.0
0,9883.12577245999,0.0,0.0,1.0,0.0,100.0,0.0
0,9885.435937840657,0.0,0.0,1.0,0.0,100.0,0.0
0,9887.700969235175,0.0,0.0,1.0,0.0,100.0,0.0
0,9889.921727705847,0.0,0.0,1.0,0.0,100.0,0.0
0,9892.099058699665,0.0,0.0,1.0,0.0,100.0,0.0
0,9894.233792299401,0.0,0.0,1.0,0.0,100.0,0.0
0,9896.32674347203,0.0,0.0,1.0,0.0,100.0,0.0
0,9898.37871231435,0.0,0.0,1.0,0.0,100.0,0.0
0,9900.390484295851,0.0,0.0,1.0,0.0,100.0,0.0
0,9902.36283049869,0.0,0.0,1.0,0.0,100.0,0.0
0,9904.296507854986,0.0,0.0,1.0,0.0,100.0,0.0
0,9906.192259381069,0.0,0.0,1.0,0.0,100.0,0.0
0,9908.050814409045,0.0,0.0,1.0,0.0,100.0,0.0
0,9909.872888815396,0.0,0.0,1.0,0.0,100.0,0.0
0,9911.659185246755,0.0,0.0,1.0,0.0,100.0,0.0
0,9913.410393342712,0.0,0.0,1.0,0.0,100.0,0.0
0,9915.127189955903,0.0,0.0,1.0,0.0,100.0,0.0
0,9916.810239369017,0.0,0.0,1.0,0.0,100.0,0.0
0,9918.460193509081,0.0,0.0,1.0,0.0,100.0,0.0
0,9920.077692158817,0.0,0.0,1.0,0.0,100.0,0.0
0,9921.66336316506,0.0,0.0,1.0,0.0,100.0,0.0
0,9923.217822644421,0.0,0.0,1.0,0.0,100.0,0.0
0,9924.74167518601,0.0,0.0,1.0,0.0,100.0,0.0
0,9926.23551405138,0.0,0.0,1.0,0.0,100.0,0.0
0,9927.699921371584,0.0,0.0,1.0,0.0,100.0,0.0
0,9929.135468341405,0.0,0.0,1.0,0.0,100.0,0.0
0,9930.542715410887,0.0,0.0,1.0,0.0,100.0,0.0
0,9931.922212473906,0.0,0.0,1.0,0.0,100.0,0.0
0,9933.274499054116,0.0,0.0,1.0,0.0,100.0,0.0
0,9934.600104488081,0.0,0.0,1.0,0.0,100.0,0.0
0,9935.89954810565,0.0,0.0,1.0,0.0,100.0,0.0
0,9937.173339407671,0.0,0.0,1.0,0.0,100.0,0.0
0,9938.421978240956,0.0,0.0,1.0,0.0,100.0,0.0
0,9939.64595497061,0.0,0.0,1.0,0.0,100.0,0.0
0,9940.845750649696,0.0,0.0,1.0,0.0,100.0,0.0
0,9942.02183718627,0.0,0.0,1.0,0.0,100.0,0.0
0,9943.174677507819,0.0,0.0,1.0,0.0,100.0,0.0
0,9944.304725723114,0.0,0.0,1.0,0.0,100.0,0.0
0,9945.412427281497,0.0,0.0,1.0,0.0,100.0,0.0
0,9946.498219129675,0.0,0.0,1.0,0.0,100.0,0.0
0,9947.562529865962,0.0,0.0,1.0,0.0,100.0,0.0
0,9948.6057798921,0.0,0.0,1.0,0.0,100.0,0.0
0,9949.628381562537,0.0,0.0,1.0,0.0,100.0,0.0
0,9950.630739331404,0.0,0.0,1.0,0.0,100.0,0.0
0,9951.613249896971,0.0,0.0,1.0,0.0,100.0,0.0
0,9952.576302343863,0.0,0.0,1.0,0.0,100.0,0.0
0,9953.52027828279,0.0,0.0,1.0,0.0,100.0,0.0
0,9954.445551988065,0.0,0.0,1.0,0.0,100.0,0.0
0,9955.352490532836,0.0,0.0,1.0,0.0,100.0,0.0
0,9956.24145392198,0.0,0.0,1.0,0.0,100.0,0.0
0,9957.112795222836,0.0,0.0,1.0,0.0,100.0,0.0
0,9957.966860693708,0.0,0.0,1.0,0.0,100.0,0.0
0,9958.803989910228,0.0,0.0,1.0,0.0,100.0,0.0
0,9959.624515889542,0.0,0.0,1.0,0.0,100.0,0.0
0,9960.428765212306,0.0,0.0,1.0,0.0,100.0,0.0
0,9961.217058142814,0.0,0.0,1.0,0.0,100.0,0.0
0,9961.989708746802,0.0,0.0,1.0,0.0,100.0,0.0
0,9962.747025007382,0.0,0.0,1.0,0.0,100.0,0.0
0,9963.489308938942,0.0,0.0,1.0,0.0,100.0,0.0
0,9964.216856699042,0.0,0.0,1.0,0.0,100.0,0.0
0,9964.929958698376,0.0,0.0,1.0,0.0,100.0,0.0
0,9965.628899708812,0.0,0.0,1.0,0.0,100.0,0.0
0,9966.313958969567,0.0,0.0,1.0,0.0,100.0,0.0
0,9966.98541029145,0.0,0.0,1.0,0.0,100.0,0.0
0,9967.643522159358,0.0,0.0,1.0,0.0,100.0,0.0
0,9968.288557832851,0.0,0.0,1.0,0.0,100.0,0.0
0,9968.920775445067,0.0,0.0,1.0,0.0,100.0,0.0
0,9969.54042809977,0.0,0.0,1.0,0.0,100.0,0.0
0,9970.147763966741,0.0,0.0,1.0,0.0,100.0,0.0
0,9970.743026375407,0.0,0.0,1.0,0.0,100.0,0.0
0,9971.326453906886,0.0,0.0,1.0,0.0,100.0,0.0
0,9971.898280484262,0.0,0.0,1.0,0.0,100.0,0.0
0,9972.458735461294,0.0,0.0,1.0,0.0,100.0,0.0
0,9973.00804370956,0.0,0.0,1.0,0.0,100.0,0.0
0,9973.54642570396,0.0,0.0,1.0,0.0,100.0,0.0
0,9974.074097606695,0.0,0.0,1.0,0.0,100.0,0.0
0,9974.591271349733,0.0,0.0,1.0,0.0,100.0,0.0
0,9975.098154715759,0.0,0.0,1.0,0.0,100.0,0.0
0,9975.59495141764,0.0,0.0,1.0,0.0,100.0,0.0
0,9976.081861176492,0.0,0.0,1.0,0.0,100.0,0.0
0,9976.559079798244,0.0,0.0,1.0,0.0,100.0,0.0
0,9977.026799248793,0.0,0.0,1.0,0.0,100.0,0.0
0,9977.485207727907,0.0,0.0,1.0,0.0,100.0,0.0
0,9977.934489741614,0.0,0.0,1.0,0.0,100.0,0.0
0,9978.374826173294,0.0,0.0,1.0,0.0,100.0,0.0
0,9978.806394353538,0.0,0.0,1.0,0.0,100.0,0.0
0,9979.229368128625,0.0,0.0,1.0,0.0,100.0,0.0
0,9979.643917927757,0.0,0.0,1.0,0.0,100.0,0.0
0,9980.05021082905,0.0,0.0,1.0,0.0,100.0,0.0
0,9980.448410624293,0.0,0.0,1.0,0.0,100.0,0.0
0,9980.838677882522,0.0,0.0,1.0,0.0,100.0,0.0
0,9981.221170012335,0.0,0.0,1.0,0.0,100.0,0.0
0,9981.596041323171,0.0,0.0,1.0,0.0,100.0,0.0
0,9981.963443085318,0.0,0.0,1.0,0.0,100.0,0.0
0,9982.323523588839,0.0,0.0,1.0,0.0,100.0,0.0
0,9982.676428201425,0.0,0.0,1.0,0.0,100.0,0.0
0,9983.022299425125,0.0,0.0,1.0,0.0,100.0,0.0
0,9983.361276951988,0.0,0.0,1.0,0.0,100.0,0.0
0,9983.69349771874,0.0,0.0,1.0,0.0,100.0,0.0
0,9984.01909596033,0.0,0.0,1.0,0.0,100.0,0.0
0,9984.338203262536,0.0,0.0,1.0,0.0,100.0,0.0
0,9984.65094861353,0.0,0.0,1.0,0.0,100.0,0.0
0,9984.9574584545,0.0,0.0,1.0,0.0,100.0,0.0
0,9985.257856729297,0.0,0.0,1.0,0.0,100.0,0.0
0,9985.552264933132,0.0,0.0,1.0,0.0,100.0,0.0
0,9985.840802160383,0.0,0.0,1.0,0.0,100.0,0.0
0,9986.12358515141,0.0,0.0,1.0,0.0,100.0,0.0
0,9986.400728338602,0.0,0.0,1.0,0.0,100.0,0.0
0,9986.672343891447,0.0,0.0,1.0,0.0,100.0,0.0
0,9986.938541760785,0.0,0.0,1.0,0.0,100.0,0.0
0,9987.199429722188,0.0,0.0,1.0,0.0,100.0,0.0
0,9987.455113418542,0.0,0.0,1.0,0.0,100.0,0.0
0,9987.705696401817,0.0,0.0,1.0,0.0,100.0,0.0
0,9987.951280173973,0.0,0.0,1.0,0.0,100.0,0.0
0,9988.191964227195,0.0,0.0,1.0,0.0,100.0,0.0
0,9988.427846083236,0.0,0.0,1.0,0.0,100.0,0.0
0,9988.659021332074,0.0,0.0,1.0,0.0,100.0,0.0
0,9988.88558366984,0.0,0.0,1.0,0.0,100.0,0.0
0,9989.107624935943,0.0,0.0,1.0,0.0,100.0,0.0
0,9989.325235149556,0.0,0.0,1.0,0.0,100.0,0.0
0,9989.538502545352,0.0,0.0,1.0,0.0,100.0,0.0
0,9989.747513608587,0.0,0.0,1.0,0.0,100.0,0.0
0,9989.952353109466,0.0,0.0,1.0,0.0,100.0,0.0
0,9990.153104136858,0.0,0.0,1.0,0.0,100.0,0.0
0,9990.349848131405,0.0,0.0,1.0,0.0,100.0,0.0
0,9990.542664917915,0.0,0.0,1.0,0.0,100.0,0.0
0,9990.731632737183,0.0,0.0,1.0,0.0,100.0,0.0
0,9990.91682827718,0.0,0.0,1.0,0.0,100.0,0.0
0,9991.09832670361,0.0,0.0,1.0,0.0,100.0,0.0
0,9991.276201689969,0.0,0.0,1.0,0.0,100.0,0.0
0,9991.450525446855,0.0,0.0,1.0,0.0,100.0,0.0
0,9991.621368750892,0.0,0.0,1.0,0.0,100.0,0.0
0,9991.788800972945,0.0,0.0,1.0,0.0,100.0,0.0
0,9991.952890105911,0.0,0.0,1.0,0.0,100.0,0.0
0,9992.113702791828,0.0,0.0,1.0,0.0,100.0,0.0
0,9992.271304348626,0.0,0.0,1.0,0.0,100.0,0.0
0,9992.425758796184,0.0,0.0,1.0,0.0,100.0,0.0
0,9992.577128882,0.0,0.0,1.0,0.0,100.0,0.0
0,9992.725476106325,0.0,0.0,1.0,0.0,100.0,0.0
0,9992.870860746807,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.013341882615,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.152977418182,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.28982410638,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.423937571331,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.55537233071,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.684181817638,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.810418402174,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.934133412295,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.05537715457,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.1741989344,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.290647075793,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.404768940862,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.516610948824,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.626218594727,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.73363646778,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.838908269254,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.942076830137,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.043184128359,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.142271305751,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.239378684573,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.334545783844,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.427811335248,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.519213298729,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.608788877851,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.696574534824,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.782606005194,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.86691831226,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.949545781286,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.030522053301,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.109880098726,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.18765223069,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.263870118077,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.338564798385,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.411766690206,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.483505605565,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.55381076198,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.622710794298,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.690233766249,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.756407181827,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.821257996393,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.884812627673,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.947096966333,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.00813638657,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.06795575634,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.12657944745,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.184031345418,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.240334859143,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.295512930456,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.349588043347,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.402582233111,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.454517095297,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.505413794424,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.555293072612,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.604175257975,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.652080272866,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.699027641951,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.745036500159,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.790125600439,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.834313321344,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.87761767452,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.920056312012,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.961646533442,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.002405293004,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.042349206376,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.08149455745,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.119857304977,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.157453089,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.194297237267,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.2304047714,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.265790413034,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.300468589807,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.334453441195,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.367758824284,0.0,0.0,1.0,0.0,100.0,0.0
