nb_trawlers,fish_stock,capture,income,price,fleet_maintenance_cost,capital,net_profit
0,8257.542699905714,0.0,0.0,1.0,0.0,100.0,0.0
0,8286.319531022296,0.0,0.0,1.0,0.0,100.0,0.0
0,8314.71973890234,0.0,0.0,1.0,0.0,100.0,0.0
0,8342.745005007406,0.0,0.0,1.0,0.0,100.0,0.0
0,8370.3971166704,0.0,0.0,1.0,0.0,100.0,0.0
0,8397.677963222279,0.0,0.0,1.0,0.0,100.0,0.0
0,8424.589532138747,0.0,0.0,1.0,0.0,100.0,0.0
0,8451.13390521148,0.0,0.0,1.0,0.0,100.0,0.0
0,8477.313254748078,0.0,0.0,1.0,0.0,100.0,0.0
0,8503.129839804786,0.0,0.0,1.0,0.0,100.0,0.0
0,8528.586002455724,0.0,0.0,1.0,0.0,100.0,0.0
0,8553.68416410227,0.0,0.0,1.0,0.0,100.0,0.0
0,8578.426821825888,0.0,0.0,1.0,0.0,100.0,0.0
0,8602.816544787562,0.0,0.0,1.0,0.0,100.0,0.0
0,8626.855970676768,0.0,0.0,1.0,0.0,100.0,0.0
0,8650.547802212703,0.0,0.0,1.0,0.0,100.0,0.0
0,8673.894803700221,0.0,0.0,1.0,0.0,100.0,0.0
0,8696.89979764291,0.0,0.0,1.0,0.0,100.0,0.0
0,8719.565661415285,0.0,0.0,1.0,0.0,100.0,0.0
0,8741.895323996136,0.0,0.0,1.0,0.0,100.0,0.0
0,8763.891762764644,0.0,0.0,1.0,0.0,100.0,0.0
0,8785.558000361023,0.0,0.0,1.0,0.0,100.0,0.0
0,8806.89710161283,0.0,0.0,1.0,0.0,100.0,0.0
0,8827.91217052829,0.0,0.0,1.0,0.0,100.0,0.0
0,8848.606347357738,0.0,0.0,1.0,0.0,100.0,0.0
0,8868.982805723896,0.0,0.0,1.0,0.0,100.0,0.0
0,8889.04474982192,0.0,0.0,1.0,0.0,100.0,0.0
0,8908.795411689687,0.0,0.0,1.0,0.0,100.0,0.0
0,8928.2380485488,0.0,0.0,1.0,0.0,100.0,0.0
0,8947.375940216656,0.0,0.0,1.0,0.0,100.0,0.0
0,8966.212386589854,0.0,0.0,1.0,0.0,100.0,0.0
0,8984.750705198776,0.0,0.0,1.0,0.0,100.0,0.0
0,9002.99422883361,0.0,0.0,1.0,0.0,100.0,0.0
0,9020.946303241464,0.0,0.0,1.0,0.0,100.0,0.0
0,9038.610284894354,0.0,0.0,1.0,0.0,100.0,0.0
0,9055.989538827844,0.0,0.0,1.0,0.0,100.0,0.0
0,9073.08743654969,0.0,0.0,1.0,0.0,100.0,0.0
0,9089.907354018127,0.0,0.0,1.0,0.0,100.0,0.0
0,9106.452669689224,0.0,0.0,1.0,0.0,100.0,0.0
0,9122.72676263243,0.0,0.0,1.0,0.0,100.0,0.0
0,9138.733010713784,0.0,0.0,1.0,0.0,100.0,0.0
0,9154.474788845837,0.0,0.0,1.0,0.0,100.0,0.0
0,9169.955467303527,0.0,0.0,1.0,0.0,100.0,0.0
0,9185.178410104936,0.0,0.0,1.0,0.0,100.0,0.0
0,9200.146973456118,0.0,0.0,1.0,0.0,100.0,0.0
0,9214.864504258852,0.0,0.0,1.0,0.0,100.0,0.0
0,9229.334338680328,0.0,0.0,1.0,0.0,100.0,0.0
0,9243.559800783656,0.0,0.0,1.0,0.0,100.0,0.0
0,9257.544201217992,0.0,0.0,1.0,0.0,100.0,0.0
0,9271.290835967346,0.0,0.0,1.0,0.0,100.0,0.0
0,9284.802985156508,0.0,0.0,1.0,0.0,100.0,0.0
0,9298.0839119133,0.0,0.0,1.0,0.0,100.0,0.0
0,9311.136861285599,0.0,0.0,1.0,0.0,100.0,0.0
0,9323.965059212134,0.0,0.0,1.0,0.0,100.0,0.0
0,9336.571711545559,0.0,0.0,1.0,0.0,100.0,0.0
0,9348.960003126802,0.0,0.0,1.0,0.0,100.0,0.0
0,9361.133096909209,0.0,0.0,1.0,0.0,100.0,0.0
0,9373.094133131292,0.0,0.0,1.0,0.0,100.0,0.0
0,9384.846228536837,0.0,0.0,1.0,0.0,100.0,0.0
0,9396.39247564101,0.0,0.0,1.0,0.0,100.0,0.0
0,9407.735942041263,0.0,0.0,1.0,0.0,100.0,0.0
0,9418.879669771746,0.0,0.0,1.0,0.0,100.0,0.0
0,9429.826674699894,0.0,0.0,1.0,0.0,100.0,0.0
0,9440.579945964137,0.0,0.0,1.0,0.0,100.0,0.0
0,9451.142445451136,0.0,0.0,1.0,0.0,100.0,0.0
0,9461.517107311744,0.0,0.0,1.0,0.0,100.0,0.0
0,9471.706837514068,0.0,0.0,1.0,0.0,100.0,0.0
0,9481.714513432733,0.0,0.0,1.0,0.0,100.0,0.0
0,9491.542983472904,0.0,0.0,1.0,0.0,100.0,0.0
0,9501.195066728145,0.0,0.0,1.0,0.0,100.0,0.0
0,9510.67355267066,0.0,0.0,1.0,0.0,100.0,0.0
0,9519.981200873133,0.0,0.0,1.0,0.0,100.0,0.0
0,9529.120740760643,0.0,0.0,1.0,0.0,100.0,0.0
0,9538.094871391864,0.0,0.0,1.0,0.0,100.0,0.0
0,9546.906261268354,0.0,0.0,1.0,0.0,100.0,0.0
0,9555.557548170835,0.0,0.0,1.0,0.0,100.0,0.0
0,9564.051339021447,0.0,0.0,1.0,0.0,100.0,0.0
0,9572.390209771003,0.0,0.0,1.0,0.0,100.0,0.0
0,9580.576705310177,0.0,0.0,1.0,0.0,100.0,0.0
0,9588.613339403719,0.0,0.0,1.0,0.0,100.0,0.0
0,9596.502594646603,0.0,0.0,1.0,0.0,100.0,0.0
0,9604.246922441425,0.0,0.0,1.0,0.0,100.0,0.0
0,9611.848742995799,0.0,0.0,1.0,0.0,100.0,0.0
0,9619.310445339259,0.0,0.0,1.0,0.0,100.0,0.0
0,9626.63438735841,0.0,0.0,1.0,0.0,100.0,0.0
0,9633.822895849837,0.0,0.0,1.0,0.0,100.0,0.0
0,9640.87826658964,0.0,0.0,1.0,0.0,100.0,0.0
0,9647.802764419026,0.0,0.0,1.0,0.0,100.0,0.0
0,9654.598623345142,0.0,0.0,1.0,0.0,100.0,0.0
0,9661.268046656247,0.0,0.0,1.0,0.0,100.0,0.0
0,9667.813207050694,0.0,0.0,1.0,0.0,100.0,0.0
0,9674.23624677887,0.0,0.0,1.0,0.0,100.0,0.0
0,9680.539277797461,0.0,0.0,1.0,0.0,100.0,0.0
0,9686.724381935452,0.0,0.0,1.0,0.0,100.0,0.0
0,9692.793611070985,0.0,0.0,1.0,0.0,100.0,0.0
0,9698.748987318782,0.0,0.0,1.0,0.0,100.0,0.0
0,9704.592503227115,0.0,0.0,1.0,0.0,100.0,0.0
0,9710.326121984273,0.0,0.0,1.0,0.0,100.0,0.0
0,9715.951777633385,0.0,0.0,1.0,0.0,100.0,0.0
0,9721.471375295456,0.0,0.0,1.0,0.0,100.0,0.0
0,9726.886791399984,0.0,0.0,1.0,0.0,100.0,0.0
0,9732.19987392256,0.0,0.0,1.0,0.0,100.0,0.0
0,9737.412442629051,0.0,0.0,1.0,0.0,100.0,0.0
0,9742.526289325906,0.0,0.0,1.0,0.0,100.0,0.0
0,9747.543178116008,0.0,0.0,1.0,0.0,100.0,0.0
0,9752.464845659859,0.0,0.0,1.0,0.0,100.0,0.0
0,9757.293001441389,0.0,0.0,1.0,0.0,100.0,0.0
0,9762.029328038265,0.0,0.0,1.0,0.0,100.0,0.0
0,9766.675481396072,0.0,0.0,1.0,0.0,100.0,0.0
0,9771.233091106189,0.0,0.0,1.0,0.0,100.0,0.0
0,9775.703760686853,0.0,0.0,1.0,0.0,100.0,0.0
0,9780.089067867182,0.0,0.0,1.0,0.0,100.0,0.0
0,9784.390564873698,0.0,0.0,1.0,0.0,100.0,0.0
0,9788.609778719181,0.0,0.0,1.0,0.0,100.0,0.0
0,9792.748211493497,0.0,0.0,1.0,0.0,100.0,0.0
0,9796.807340655947,0.0,0.0,1.0,0.0,100.0,0.0
0,9800.788619329198,0.0,0.0,1.0,0.0,100.0,0.0
0,9804.693476594242,0.0,0.0,1.0,0.0,100.0,0.0
0,9808.523317786185,0.0,0.0,1.0,0.0,100.0,0.0
0,9812.279524790796,0.0,0.0,1.0,0.0,100.0,0.0
0,9815.963456341355,0.0,0.0,1.0,0.0,100.0,0.0
0,9819.576448315729,0.0,0.0,1.0,0.0,100.0,0.0
0,9823.119814033407,0.0,0.0,1.0,0.0,100.0,0.0
0,9826.594844552366,0.0,0.0,1.0,0.0,100.0,0.0
0,9830.002808965446,0.0,0.0,1.0,0.0,100.0,0.0
0,9833.344954696217,0.0,0.0,1.0,0.0,100.0,0.0
0,9836.622507794045,0.0,0.0,1.0,0.0,100.0,0.0
0,9839.836673228248,0.0,0.0,1.0,0.0,100.0,0.0
0,9842.988635181193,0.0,0.0,1.0,0.0,100.0,0.0
0,9846.079557340208,0.0,0.0,1.0,0.0,100.0,0.0
0,9849.110583188065,0.0,0.0,1.0,0.0,100.0,0.0
0,9852.08283629209,0.0,0.0,1.0,0.0,100.0,0.0
0,9854.99742059161,0.0,0.0,1.0,0.0,100.0,0.0
0,9857.855420683722,0.0,0.0,1.0,0.0,100.0,0.0
0,9860.657902107181,0.0,0.0,1.0,0.0,100.0,0.0
0,9863.405911624553,0.0,0.0,1.0,0.0,100.0,0.0
0,9866.100477502087,0.0,0.0,1.0,0.0,100.0,0.0
0,9868.7426097878,0.0,0.0,1.0,0.0,100.0,0.0
0,9871.333300587074,0.0,0.0,1.0,0.0,100.0,0.0
0,9873.873524336253,0.0,0.0,1.0,0.0,100.0,0.0
0,9876.364238073811,0.0,0.0,1.0,0.0,100.0,0.0
0,9878.806381709077,0.0,0.0,1.0,0.0,100.0,0.0
0,9881.200878288662,0.0,0.0,1.0,0.0,100.0,0.0
0,9883.54863426025,0.0,0.0,1.0,0.0,100.0,0.0
0,9885.850539733883,0.0,0.0,1.0,0.0,100.0,0.0
0,9888.107468740647,0.0,0.0,1.0,0.0,100.0,0.0
0,9890.320279488735,0.0,0.0,1.0,0.0,100.0,0.0
0,9892.489814616776,0.0,0.0,1.0,0.0,100.0,0.0
0,9894.616901444517,0.0,0.0,1.0,0.0,100.0,0.0
0,9896.702352220706,0.0,0.0,1.0,0.0,100.0,0.0
0,9898.746964368214,0.0,0.0,1.0,0.0,100.0,0.0
0,9900.751520726402,0.0,0.0,1.0,0.0,100.0,0.0
0,9902.716789790597,0.0,0.0,1.0,0.0,100.0,0.0
0,9904.643525948803,0.0,0.0,1.0,0.0,100.0,0.0
0,9906.532469715545,0.0,0.0,1.0,0.0,100.0,0.0
0,9908.384347962807,0.0,0.0,1.0,0.0,100.0,0.0
0,9910.19987414815,0.0,0.0,1.0,0.0,100.0,0.0
0,9911.97974853998,0.0,0.0,1.0,0.0,100.0,0.0
0,9913.724658439845,0.0,0.0,1.0,0.0,100.0,0.0
0,9915.435278401927,0.0,0.0,1.0,0.0,100.0,0.0
0,9917.112270449607,0.0,0.0,1.0,0.0,100.0,0.0
0,9918.756284289198,0.0,0.0,1.0,0.0,100.0,0.0
0,9920.367957520728,0.0,0.0,1.0,0.0,100.0,0.0
0,9921.947915845942,0.0,0.0,1.0,0.0,100.0,0.0
0,9923.496773273333,0.0,0.0,1.0,0.0,100.0,0.0
0,9925.01513232046,0.0,0.0,1.0,0.0,100.0,0.0
0,9926.5035842133,0.0,0.0,1.0,0.0,100.0,0.0
0,9927.962709082769,0.0,0.0,1.0,0.0,100.0,0.0
0,9929.393076158545,0.0,0.0,1.0,0.0,100.0,0.0
0,9930.79524395998,0.0,0.0,1.0,0.0,100.0,0.0
0,9932.169760484263,0.0,0.0,1.0,0.0,100.0,0.0
0,9933.517163391796,0.0,0.0,1.0,0.0,100.0,0.0
0,9934.837980188831,0.0,0.0,1.0,0.0,100.0,0.0
0,9936.132728407396,0.0,0.0,1.0,0.0,100.0,0.0
0,9937.401915782495,0.0,0.0,1.0,0.0,100.0,0.0
0,9938.646040426549,0.0,0.0,1.0,0.0,100.0,0.0
0,9939.865591001311,0.0,0.0,1.0,0.0,100.0,0.0
0,9941.061046886989,0.0,0.0,1.0,0.0,100.0,0.0
0,9942.232878348867,0.0,0.0,1.0,0.0,100.0,0.0
0,9943.381546701197,0.0,0.0,1.0,0.0,100.0,0.0
0,9944.507504468662,0.0,0.0,1.0,0.0,100.0,0.0
0,9945.611195545169,0.0,0.0,1.0,0.0,100.0,0.0
0,9946.693055350172,0.0,0.0,1.0,0.0,100.0,0.0
0,9947.753510982473,0.0,0.0,1.0,0.0,100.0,0.0
0,9948.792981371595,0.0,0.0,1.0,0.0,100.0,0.0
0,9949.811877426646,0.0,0.0,1.0,0.0,100.0,0.0
0,9950.810602182812,0.0,0.0,1.0,0.0,100.0,0.0
0,9951.789550945448,0.0,0.0,1.0,0.0,100.0,0.0
0,9952.749111431742,0.0,0.0,1.0,0.0,100.0,0.0
0,9953.689663910167,0.0,0.0,1.0,0.0,100.0,0.0
0,9954.611581337502,0.0,0.0,1.0,0.0,100.0,0.0
0,9955.51522949366,0.0,0.0,1.0,0.0,100.0,0.0
0,9956.400967114168,0.0,0.0,1.0,0.0,100.0,0.0
0,9957.269146020553,0.0,0.0,1.0,0.0,100.0,0.0
0,9958.120111248378,0.0,0.0,1.0,0.0,100.0,0.0
0,9958.954201173248,0.0,0.0,1.0,0.0,100.0,0.0
0,9959.771747634575,0.0,0.0,1.0,0.0,100.0,0.0
0,9960.573076057313,0.0,0.0,1.0,0.0,100.0,0.0
0,9961.358505571498,0.0,0.0,1.0,0.0,100.0,0.0
0,9962.128349129882,0.0,0.0,1.0,0.0,100.0,0.0
0,9962.882913623404,0.0,0.0,1.0,0.0,100.0,0.0
0,9963.62249999473,0.0,0.0,1.0,0.0,100.0,0.0
0,9964.34740334982,0.0,0.0,1.0,0.0,100.0,0.0
0,9965.057913067529,0.0,0.0,1.0,0.0,100.0,0.0
0,9965.754312907306,0.0,0.0,1.0,0.0,100.0,0.0
0,9966.436881114985,0.0,0.0,1.0,0.0,100.0,0.0
0,9967.105890526793,0.0,0.0,1.0,0.0,100.0,0.0
0,9967.761608671382,0.0,0.0,1.0,0.0,100.0,0.0
0,9968.404297870196,0.0,0.0,1.0,0.0,100.0,0.0
0,9969.034215336018,0.0,0.0,1.0,0.0,100.0,0.0
0,9969.651613269654,0.0,0.0,1.0,0.0,100.0,0.0
0,9970.256738955102,0.0,0.0,1.0,0.0,100.0,0.0
0,9970.849834852852,0.0,0.0,1.0,0.0,100.0,0.0
0,9971.431138691543,0.0,0.0,1.0,0.0,100.0,0.0
0,9972.00088355803,0.0,0.0,1.0,0.0,100.0,0.0
0,9972.559297985823,0.0,0.0,1.0,0.0,100.0,0.0
0,9973.106606041863,0.0,0.0,1.0,0.0,100.0,0.0
0,9973.643027411745,0.0,0.0,1.0,0.0,100.0,0.0
0,9974.1687774835,0.0,0.0,1.0,0.0,100.0,0.0
0,9974.684067429718,0.0,0.0,1.0,0.0,100.0,0.0
0,9975.189104288233,0.0,0.0,1.0,0.0,100.0,0.0
0,9975.684091041381,0.0,0.0,1.0,0.0,100.0,0.0
0,9976.169226693692,0.0,0.0,1.0,0.0,100.0,0.0
0,9976.644706348305,0.0,0.0,1.0,0.0,100.0,0.0
0,9977.110721281864,0.0,0.0,1.0,0.0,100.0,0.0
0,9977.567459018062,0.0,0.0,1.0,0.0,100.0,0.0
0,9978.015103399917,0.0,0.0,1.0,0.0,100.0,0.0
0,9978.45383466055,0.0,0.0,1.0,0.0,100.0,0.0
0,9978.883829492866,0.0,0.0,1.0,0.0,100.0,0.0
0,9979.305261117692,0.0,0.0,1.0,0.0,100.0,0.0
0,9979.718299350901,0.0,0.0,1.0,0.0,100.0,0.0
0,9980.123110669123,0.0,0.0,1.0,0.0,100.0,0.0
0,9980.519858274285,0.0,0.0,1.0,0.0,100.0,0.0
0,9980.908702156958,0.0,0.0,1.0,0.0,100.0,0.0
0,9981.289799158512,0.0,0.0,1.0,0.0,100.0,0.0
0,9981.663303032108,0.0,0.0,1.0,0.0,100.0,0.0
0,9982.029364502554,0.0,0.0,1.0,0.0,100.0,0.0
0,9982.388131325024,0.0,0.0,1.0,0.0,100.0,0.0
0,9982.739748342685,0.0,0.0,1.0,0.0,100.0,0.0
0,9983.084357543261,0.0,0.0,1.0,0.0,100.0,0.0
0,9983.422098114468,0.0,0.0,1.0,0.0,100.0,0.0
0,9983.75310649852,0.0,0.0,1.0,0.0,100.0,0.0
0,9984.077516445459,0.0,0.0,1.0,0.0,100.0,0.0
0,9984.395459065581,0.0,0.0,1.0,0.0,100.0,0.0
0,9984.707062880872,0.0,0.0,1.0,0.0,100.0,0.0
0,9985.012453875408,0.0,0.0,1.0,0.0,100.0,0.0
0,9985.31175554482,0.0,0.0,1.0,0.0,100.0,0.0
0,9985.605088944874,0.0,0.0,1.0,0.0,100.0,0.0
0,9985.892572739047,0.0,0.0,1.0,0.0,100.0,0.0
0,9986.174323245254,0.0,0.0,1.0,0.0,100.0,0.0
0,9986.450454481677,0.0,0.0,1.0,0.0,100.0,0.0
0,9986.721078211678,0.0,0.0,1.0,0.0,100.0,0.0
0,9986.98630398791,0.0,0.0,1.0,0.0,100.0,0.0
0,9987.246239195583,0.0,0.0,1.0,0.0,100.0,0.0
0,9987.50098909485,0.0,0.0,1.0,0.0,100.0,0.0
0,9987.750656862405,0.0,0.0,1.0,0.0,100.0,0.0
0,9987.995343632332,0.0,0.0,1.0,0.0,100.0,0.0
0,9988.235148536149,0.0,0.0,1.0,0.0,100.0,0.0
0,9988.470168741958,0.0,0.0,1.0,0.0,100.0,0.0
0,9988.70049949311,0.0,0.0,1.0,0.0,100.0,0.0
0,9988.92623414581,0.0,0.0,1.0,0.0,100.0,0.0
0,9989.14746420632,0.0,0.0,1.0,0.0,100.0,0.0
0,9989.364279367133,0.0,0.0,1.0,0.0,100.0,0.0
0,9989.576767542676,0.0,0.0,1.0,0.0,100.0,0.0
0,9989.785014904279,0.0,0.0,1.0,0.0,100.0,0.0
0,9989.989105914348,0.0,0.0,1.0,0.0,100.0,0.0
0,9990.189123360064,0.0,0.0,1.0,0.0,100.0,0.0
0,9990.38514838626,0.0,0.0,1.0,0.0,100.0,0.0
0,9990.57726052779,0.0,0.0,1.0,0.0,100.0,0.0
0,9990.7655377412,0.0,0.0,1.0,0.0,100.0,0.0
0,9990.95005643579,0.0,0.0,1.0,0.0,100.0,0.0
0,9991.130891504119,0.0,0.0,1.0,0.0,100.0,0.0
0,9991.30811635186,0.0,0.0,1.0,0.0,100.0,0.0
0,9991.481802927145,0.0,0.0,1.0,0.0,100.0,0.0
0,9991.652021749238,0.0,0.0,1.0,0.0,100.0,0.0
0,9991.818841936767,0.0,0.0,1.0,0.0,100.0,0.0
0,9991.98233123534,0.0,0.0,1.0,0.0,100.0,0.0
0,9992.142556044608,0.0,0.0,1.0,0.0,100.0,0.0
0,9992.299581444866,0.0,0.0,1.0,0.0,100.0,0.0
0,9992.45347122308,0.0,0.0,1.0,0.0,100.0,0.0
0,9992.60428789842,0.0,0.0,1.0,0.0,100.0,0.0
0,9992.752092747342,0.0,0.0,1.0,0.0,100.0,0.0
0,9992.896945828075,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.038906004756,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.178030971005,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.314377273053,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.448000332492,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.57895446844,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.707292919422,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.83306786471,0.0,0.0,1.0,0.0,100.0,0.0
0,9993.956330445317,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.077130784526,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.195518008068,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.311540263887,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.425244741466,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.536677690841,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.645884441241,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.75290941931,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.857796167003,0.0,0.0,1.0,0.0,100.0,0.0
0,9994.960587359148,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.061324820597,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.160049543168,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.256801702064,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.351620672156,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.444545043856,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.535612638645,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.624860524356,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.712325030172,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.798041761263,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.882045613129,0.0,0.0,1.0,0.0,100.0,0.0
0,9995.964370785774,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.045050797451,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.124118498261,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.20160608337,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.27754510612,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.351966490647,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.42490054454,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.496376970972,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.566424880806,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.635072804314,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.702348702758,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.768279979702,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.832893492077,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.89621556111,0.0,0.0,1.0,0.0,100.0,0.0
0,9996.958271982923,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.019088039051,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.078688506594,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.137097668343,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.194339322554,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.250436792647,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.305412936596,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.359290156264,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.412090406444,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.463835203753,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.514545635424,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.564242367751,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.612945654564,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.660675345416,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.707450893628,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.753291364186,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.798215441508,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.842241436969,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.885387296375,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.927670607283,0.0,0.0,1.0,0.0,100.0,0.0
0,9997.969108606041,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.009718184872,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.049515898743,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.088517971983,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.126740305024,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.164198480712,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.200907770763,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.236883141884,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.272139261882,0.0,0.0,1.0,0.0,100.0,0.0
0,9998.306690505638,0.0,0.0,1.0,0.0,100.0,0.0
